acousticness,analysis_url,danceability,duration_ms,energy,track_id,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,track_href,type,uri,valence,artist_name,track_name,popularity,bbhot,artist_popularity,artist_followers
0.00476,https://api.spotify.com/v1/audio-analysis/3JExInUNzE8ZlGmobrSZ1W,0.556,110837,0.507,3JExInUNzE8ZlGmobrSZ1W,0.0136,8,0.0949,-6.766,1,0.0529,129.882,4,https://api.spotify.com/v1/tracks/3JExInUNzE8ZlGmobrSZ1W,audio_features,spotify:track:3JExInUNzE8ZlGmobrSZ1W,0.343,$uicideBoy$,Leave Me Alone,54,1,83,1385411
0.0599,https://api.spotify.com/v1/audio-analysis/2CTN6UuO2dNEVZXR0DJVk2,0.654,180760,0.528,2CTN6UuO2dNEVZXR0DJVk2,7.14E-05,6,0.0975,-6.224,0,0.0412,82.014,4,https://api.spotify.com/v1/tracks/2CTN6UuO2dNEVZXR0DJVk2,audio_features,spotify:track:2CTN6UuO2dNEVZXR0DJVk2,0.376,Rita Ora,Only Want You,79,0,85,4210595
0.0203,https://api.spotify.com/v1/audio-analysis/6JmaomuzHD7Jr6CM2HunGe,0.796,219000,0.581,6JmaomuzHD7Jr6CM2HunGe,5.81E-06,4,0.413,-8.555,0,0.165,76.059,4,https://api.spotify.com/v1/tracks/6JmaomuzHD7Jr6CM2HunGe,audio_features,spotify:track:6JmaomuzHD7Jr6CM2HunGe,0.612,Jesse,Blame,49,1,65,39328
0.00495,https://api.spotify.com/v1/audio-analysis/3T5mo7mlf8vtRrtEPpOFmY,0.633,198400,0.869,3T5mo7mlf8vtRrtEPpOFmY,0.12,5,0.29,-5.847,0,0.345,74.943,4,https://api.spotify.com/v1/tracks/3T5mo7mlf8vtRrtEPpOFmY,audio_features,spotify:track:3T5mo7mlf8vtRrtEPpOFmY,0.62,Rickyxsan,Back,56,1,51,22415
0.544,https://api.spotify.com/v1/audio-analysis/0hoRmVUp5cZ1empu0nSHU8,0.577,241147,0.53,0hoRmVUp5cZ1empu0nSHU8,3.29E-06,7,0.103,-6.749,1,0.0312,85.471,4,https://api.spotify.com/v1/tracks/0hoRmVUp5cZ1empu0nSHU8,audio_features,spotify:track:0hoRmVUp5cZ1empu0nSHU8,0.22,Brandi Carlile,Every Time I Hear That Song,62,1,68,305715
0.00031,https://api.spotify.com/v1/audio-analysis/3FhBQdBnnsxka6vGVcgCpX,0.852,145253,0.583,3FhBQdBnnsxka6vGVcgCpX,0.0646,10,0.0723,-4.651,0,0.106,160.042,4,https://api.spotify.com/v1/tracks/3FhBQdBnnsxka6vGVcgCpX,audio_features,spotify:track:3FhBQdBnnsxka6vGVcgCpX,0.134,Supa Dupa Humble,Steppin',68,0,53,11456
0.533,https://api.spotify.com/v1/audio-analysis/7JYsArznYOjX2jsrT3UEnL,0.635,234650,0.847,7JYsArznYOjX2jsrT3UEnL,0,7,0.154,-3.152,1,0.447,166.072,4,https://api.spotify.com/v1/tracks/7JYsArznYOjX2jsrT3UEnL,audio_features,spotify:track:7JYsArznYOjX2jsrT3UEnL,0.568,Young M.A,OOOUUU,64,1,64,724086
0.56,https://api.spotify.com/v1/audio-analysis/1h0yImRPIVAjhhHeNVlTuC,0.534,190867,0.596,1h0yImRPIVAjhhHeNVlTuC,0,6,0.133,-6.653,0,0.117,100.121,4,https://api.spotify.com/v1/tracks/1h0yImRPIVAjhhHeNVlTuC,audio_features,spotify:track:1h0yImRPIVAjhhHeNVlTuC,0.324,Shawn Mendes,Youth (feat. Khalid),80,0,89,16464099
0.0119,https://api.spotify.com/v1/audio-analysis/2Z9wPJaKys1LAOlcBtjvOU,0.794,192382,0.447,2Z9wPJaKys1LAOlcBtjvOU,0.000179,7,0.109,-9.253,1,0.152,139.949,4,https://api.spotify.com/v1/tracks/2Z9wPJaKys1LAOlcBtjvOU,audio_features,spotify:track:2Z9wPJaKys1LAOlcBtjvOU,0.189,Lil Baby,Throwing Shade,65,0,89,2057232
0.431,https://api.spotify.com/v1/audio-analysis/33wUd3GgaRf2rux2aJ71yb,0.816,234370,0.492,33wUd3GgaRf2rux2aJ71yb,0.0899,10,0.0995,-7.464,0,0.0752,115.989,4,https://api.spotify.com/v1/tracks/33wUd3GgaRf2rux2aJ71yb,audio_features,spotify:track:33wUd3GgaRf2rux2aJ71yb,0.766,Jungle,Casio,67,0,68,348351
0.191,https://api.spotify.com/v1/audio-analysis/37zJ0VBdZO7G7LoSjLX1ES,0.536,189641,0.589,37zJ0VBdZO7G7LoSjLX1ES,0,8,0.282,-6.634,1,0.346,155.74,4,https://api.spotify.com/v1/tracks/37zJ0VBdZO7G7LoSjLX1ES,audio_features,spotify:track:37zJ0VBdZO7G7LoSjLX1ES,0.424,Kevin Gates,Vouch,61,0,79,2344404
0.592,https://api.spotify.com/v1/audio-analysis/2BrzlUj1u1CtvaJDGIKpsP,0.588,242081,0.471,2BrzlUj1u1CtvaJDGIKpsP,0.00146,0,0.0733,-7.287,1,0.0577,152.881,4,https://api.spotify.com/v1/tracks/2BrzlUj1u1CtvaJDGIKpsP,audio_features,spotify:track:2BrzlUj1u1CtvaJDGIKpsP,0.209,Noah Cyrus,Make Me (Cry),71,1,75,388111
0.184,https://api.spotify.com/v1/audio-analysis/0yvxop3XdQyWStwvuYP4dw,0.611,195200,0.795,0yvxop3XdQyWStwvuYP4dw,0.0313,0,0.321,-8.59,0,0.0485,75.015,4,https://api.spotify.com/v1/tracks/0yvxop3XdQyWStwvuYP4dw,audio_features,spotify:track:0yvxop3XdQyWStwvuYP4dw,0.396,BROCKHAMPTON,CASH,51,1,77,777589
0.994,https://api.spotify.com/v1/audio-analysis/4xFvZbM6an2vLoKfrbOHpy,0.553,221453,0.155,4xFvZbM6an2vLoKfrbOHpy,0.961,5,0.108,-18.008,0,0.0482,72.944,4,https://api.spotify.com/v1/tracks/4xFvZbM6an2vLoKfrbOHpy,audio_features,spotify:track:4xFvZbM6an2vLoKfrbOHpy,0.228,Neneh Yacobi,Love Me Like You Do,58,1,57,196
0.0119,https://api.spotify.com/v1/audio-analysis/05KizhJc5qATFI2D7SauJ5,0.593,212571,0.979,05KizhJc5qATFI2D7SauJ5,0.897,8,0.175,-4.151,0,0.0634,140.038,4,https://api.spotify.com/v1/tracks/05KizhJc5qATFI2D7SauJ5,audio_features,spotify:track:05KizhJc5qATFI2D7SauJ5,0.0992,Marshmello,Bounce,62,1,91,11711991
0.885,https://api.spotify.com/v1/audio-analysis/1o0yFkUycTAWIIWFOlhDcV,0.505,218133,0.31,1o0yFkUycTAWIIWFOlhDcV,0.00359,5,0.0996,-10.423,1,0.03,82.591,4,https://api.spotify.com/v1/tracks/1o0yFkUycTAWIIWFOlhDcV,audio_features,spotify:track:1o0yFkUycTAWIIWFOlhDcV,0.34,A Great Big World,You,65,1,69,326526
0.366,https://api.spotify.com/v1/audio-analysis/1ydOxBgLmEMfWffu6t4H5x,0.827,177973,0.613,1ydOxBgLmEMfWffu6t4H5x,1.25E-05,8,0.093,-5.34,1,0.0621,137.96,4,https://api.spotify.com/v1/tracks/1ydOxBgLmEMfWffu6t4H5x,audio_features,spotify:track:1ydOxBgLmEMfWffu6t4H5x,0.747,Lennon Stella,Bad,68,1,75,92036
0.0763,https://api.spotify.com/v1/audio-analysis/2XcG1nMjOCvyVTqx7zw5NA,0.683,181224,0.679,2XcG1nMjOCvyVTqx7zw5NA,4.33E-06,0,0.13,-5.473,1,0.167,98.023,4,https://api.spotify.com/v1/tracks/2XcG1nMjOCvyVTqx7zw5NA,audio_features,spotify:track:2XcG1nMjOCvyVTqx7zw5NA,0.409,SMLE,Fyl,64,0,58,32280
0.245,https://api.spotify.com/v1/audio-analysis/5ygDXis42ncn6kYG14lEVG,0.825,96333,0.84,5ygDXis42ncn6kYG14lEVG,0,7,0.341,-3.651,1,0.227,115.062,4,https://api.spotify.com/v1/tracks/5ygDXis42ncn6kYG14lEVG,audio_features,spotify:track:5ygDXis42ncn6kYG14lEVG,0.52,Pinkfong,Baby Shark,79,1,70,34838
0.46,https://api.spotify.com/v1/audio-analysis/3Z6ZB2rAjuqsErN2gWzojW,0.701,205400,0.5,3Z6ZB2rAjuqsErN2gWzojW,0,8,0.234,-8.82,1,0.0303,97.028,4,https://api.spotify.com/v1/tracks/3Z6ZB2rAjuqsErN2gWzojW,audio_features,spotify:track:3Z6ZB2rAjuqsErN2gWzojW,0.409,Kane Brown,Homesick,69,0,79,1471560
0.00515,https://api.spotify.com/v1/audio-analysis/61M5HmwouImIew3RNbsPyz,0.904,195093,0.596,61M5HmwouImIew3RNbsPyz,0,1,0.152,-6.777,1,0.365,85.036,4,https://api.spotify.com/v1/tracks/61M5HmwouImIew3RNbsPyz,audio_features,spotify:track:61M5HmwouImIew3RNbsPyz,0.485,Ayo & Teo,Ay3,63,0,65,579399
0.00513,https://api.spotify.com/v1/audio-analysis/2xLMifQCjDGFmkHkpNLD9h,0.834,312820,0.73,2xLMifQCjDGFmkHkpNLD9h,0,8,0.124,-3.714,1,0.222,155.008,4,https://api.spotify.com/v1/tracks/2xLMifQCjDGFmkHkpNLD9h,audio_features,spotify:track:2xLMifQCjDGFmkHkpNLD9h,0.446,Travis Scott,SICKO MODE,94,0,94,5506043
0.0191,https://api.spotify.com/v1/audio-analysis/57nU6ivxzZemOQaQK0hqEs,0.803,210009,0.782,57nU6ivxzZemOQaQK0hqEs,4.70E-06,7,0.108,-3.873,0,0.0289,115.028,4,https://api.spotify.com/v1/tracks/57nU6ivxzZemOQaQK0hqEs,audio_features,spotify:track:57nU6ivxzZemOQaQK0hqEs,0.785,Stephen Puth,Sexual Vibe,67,0,56,5532
0.358,https://api.spotify.com/v1/audio-analysis/02CQH5capUYovYSiSiwKgX,0.842,207223,0.605,02CQH5capUYovYSiSiwKgX,0,1,0.0843,-6.293,0,0.0559,130.027,4,https://api.spotify.com/v1/tracks/02CQH5capUYovYSiSiwKgX,audio_features,spotify:track:02CQH5capUYovYSiSiwKgX,0.591,A Boogie Wit da Hoodie,Bosses and Workers (feat. Don Q and Trap Manny),70,0,89,2863309
0.14,https://api.spotify.com/v1/audio-analysis/3qbqWUDl9j09PeBaQ6CZgr,0.836,222259,0.686,3qbqWUDl9j09PeBaQ6CZgr,0.00231,1,0.0681,-4.673,1,0.0413,110.029,4,https://api.spotify.com/v1/tracks/3qbqWUDl9j09PeBaQ6CZgr,audio_features,spotify:track:3qbqWUDl9j09PeBaQ6CZgr,0.632,Rich Brian,Introvert (feat. Joji),67,0,74,1027782
